Date,Crew_ID,Crew_Count,Hours_Worked,Units_Installed,Fatigue_Score,Superintendent_Notes,Safety_Incident,Rework_Cost,Sentiment_Score,Daily_Overtime,Rolling_Overtime_7d,Productivity_Rate,Risk_Event
2024-05-26,MEP-2,6,11,62,3,"Material delivery late, caused bottleneck.",0,0,0.0,3,11.0,0.9393939393939394,0
2024-05-27,MEP-2,7,10,93,3,"Crew size normal, steady pace.",0,0,0.0,2,10.0,1.3285714285714285,0
2024-05-28,MEP-2,5,8,118,2,"Ahead of schedule, inspection passed.",0,0,0.0,0,8.0,2.95,0
2024-05-29,MEP-2,5,8,87,2,"Weather overcast, work continuing.",0,0,0.0,0,7.0,2.175,0
2024-05-30,MEP-2,5,12,60,4,"Crew exhausted from overtime, morale is low.",0,0,-0.5574,4,10.0,1.0,0
2024-05-31,MEP-2,8,8,101,3,"Crew moving fast, materials arrived on time.",0,0,0.0,0,10.0,1.578125,0
2024-06-01,MEP-2,5,9,81,3,Routine install in Zone B.,0,0,0.0,1,10.0,1.8,0
2024-06-02,MEP-2,8,8,86,3,"Crew size normal, steady pace.",0,0,0.0,0,7.0,1.34375,0
2024-06-03,MEP-2,5,10,67,5,"Material delivery late, caused bottleneck.",0,3565,0.0,2,7.0,1.34,1
2024-06-04,MEP-2,8,11,47,7,"Crew exhausted from overtime, morale is low.",1,4618,-0.5574,3,10.0,0.5340909090909091,1
2024-06-05,MEP-2,7,9,117,6,"Productive day, finished Zone A early.",0,0,0.0,1,11.0,1.8571428571428572,0
2024-06-06,MEP-2,6,9,99,6,"Crew size normal, steady pace.",0,0,0.0,1,8.0,1.8333333333333333,0
2024-06-07,MEP-2,7,9,110,5,"Crew moving fast, materials arrived on time.",0,0,0.0,1,9.0,1.746031746031746,0
2024-06-08,MEP-2,8,8,110,4,"Great weather, slab pour went perfectly.",0,0,0.8519,0,8.0,1.71875,0
2024-06-09,MEP-2,5,9,91,4,Routine install in Zone B.,0,0,0.0,1,9.0,2.022222222222222,0
2024-06-10,MEP-2,6,8,118,3,"Ahead of schedule, inspection passed.",0,0,0.0,0,7.0,2.4583333333333335,0
2024-06-11,MEP-2,8,8,112,2,"Crew moving fast, materials arrived on time.",0,0,0.0,0,4.0,1.75,0
2024-06-12,MEP-2,7,9,90,2,"Standard progress, nothing to report.",0,0,0.4215,1,4.0,1.4285714285714286,0
2024-06-13,MEP-2,8,9,101,1,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,4.0,1.4027777777777777,0
2024-06-14,MEP-2,7,8,114,0,"Great weather, slab pour went perfectly.",0,0,0.8519,0,3.0,2.0357142857142856,0
2024-06-15,MEP-2,5,9,103,0,"Ahead of schedule, inspection passed.",0,0,0.0,1,4.0,2.2888888888888888,0
2024-06-16,MEP-2,8,10,95,0,"Crew size normal, steady pace.",0,0,0.0,2,5.0,1.1875,0
2024-06-17,MEP-2,8,10,84,0,"Weather overcast, work continuing.",0,0,0.0,2,7.0,1.05,0
2024-06-18,MEP-2,6,9,85,0,"Standard progress, nothing to report.",0,0,0.4215,1,8.0,1.5740740740740742,0
2024-06-19,MEP-2,7,8,113,0,"Productive day, finished Zone A early.",0,0,0.0,0,7.0,2.017857142857143,0
2024-06-20,MEP-2,6,10,90,0,"Standard progress, nothing to report.",0,0,0.4215,2,8.0,1.5,0
2024-06-21,MEP-2,5,8,93,0,"Standard progress, nothing to report.",0,0,0.4215,0,8.0,2.325,0
2024-06-22,MEP-2,6,8,97,0,"Safety talk held this morning, no incidents.",0,0,0.1531,0,7.0,2.0208333333333335,0
2024-06-23,MEP-2,7,8,112,0,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,5.0,2.0,0
2024-06-24,MEP-2,5,14,46,2,"Confusion on drawings for HVAC, had to stop work.",0,0,-0.5267,6,9.0,0.6571428571428571,0
2024-06-25,MEP-2,7,11,54,4,"Waiting on RFI response, crew standing around.",0,0,0.0,3,11.0,0.7012987012987013,0
2024-06-26,MEP-2,8,9,107,3,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,12.0,1.4861111111111112,0
2024-06-27,MEP-2,8,8,81,3,"Crew size normal, steady pace.",0,0,0.0,0,10.0,1.265625,0
2024-06-28,MEP-2,8,9,105,2,"Great weather, slab pour went perfectly.",0,0,0.8519,1,11.0,1.4583333333333333,0
2024-06-29,MEP-2,8,8,84,2,Routine install in Zone B.,0,0,0.0,0,11.0,1.3125,0
2024-06-30,MEP-2,6,8,90,2,"Safety talk held this morning, no incidents.",0,0,0.1531,0,11.0,1.875,0
2024-07-01,MEP-2,8,8,103,1,"Ahead of schedule, inspection passed.",0,0,0.0,0,5.0,1.609375,0
2024-07-02,MEP-2,6,8,111,0,"Ahead of schedule, inspection passed.",0,0,0.0,0,2.0,2.3125,0
2024-07-03,MEP-2,8,9,81,0,"Standard progress, nothing to report.",0,0,0.4215,1,2.0,1.125,0
2024-07-04,MEP-2,5,9,102,0,"Crew moving fast, materials arrived on time.",0,0,0.0,1,3.0,2.2666666666666666,0
2024-07-05,MEP-2,5,8,119,0,"Ahead of schedule, inspection passed.",0,0,0.0,0,2.0,2.975,0
2024-07-06,MEP-2,6,14,50,2,"Rain delay caused slip hazards, slowed down install.",0,0,-0.3182,6,8.0,0.5952380952380952,0
2024-07-07,MEP-2,5,11,47,4,"Crew exhausted from overtime, morale is low.",0,2884,-0.5574,3,11.0,0.8545454545454545,1
2024-07-08,MEP-2,8,12,49,6,"Rain delay caused slip hazards, slowed down install.",1,0,-0.3182,4,15.0,0.5104166666666666,1
2024-07-09,MEP-2,7,8,106,5,"Ahead of schedule, inspection passed.",0,0,0.0,0,15.0,1.8928571428571428,0
2024-07-10,MEP-2,6,8,87,5,"Crew size normal, steady pace.",0,0,0.0,0,14.0,1.8125,0
2024-07-11,MEP-2,7,8,103,4,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,13.0,1.8392857142857142,0
2024-07-12,MEP-2,8,10,67,6,Argument with sub trade over laydown area.,0,0,-0.3612,2,15.0,0.8375,0
2024-07-13,MEP-2,5,8,94,6,"Standard progress, nothing to report.",0,0,0.4215,0,9.0,2.35,0
2024-07-14,MEP-2,7,9,102,5,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,7.0,1.619047619047619,0
2024-07-15,MEP-2,6,10,84,5,"Weather overcast, work continuing.",0,0,0.0,2,5.0,1.4,0
2024-07-16,MEP-2,7,10,97,5,"Crew size normal, steady pace.",0,0,0.0,2,7.0,1.3857142857142857,0
2024-07-17,MEP-2,6,8,95,5,"Standard progress, nothing to report.",0,0,0.4215,0,7.0,1.9791666666666667,0
2024-07-18,MEP-2,8,11,65,7,Argument with sub trade over laydown area.,1,687,-0.3612,3,10.0,0.7386363636363636,1
2024-07-19,MEP-2,7,8,108,6,"Crew moving fast, materials arrived on time.",0,0,0.0,0,8.0,1.9285714285714286,0
2024-07-20,MEP-2,8,9,108,5,"Ahead of schedule, inspection passed.",0,0,0.0,1,9.0,1.5,0
2024-07-21,MEP-2,8,9,100,4,"Ahead of schedule, inspection passed.",0,0,0.0,1,9.0,1.3888888888888888,0
2024-07-22,MEP-2,6,8,83,4,"Crew size normal, steady pace.",0,0,0.0,0,7.0,1.7291666666666667,0
2024-07-23,MEP-2,6,9,118,3,"Crew moving fast, materials arrived on time.",0,0,0.0,1,6.0,2.185185185185185,0
2024-07-24,MEP-2,7,9,82,3,"Safety talk held this morning, no incidents.",0,0,0.1531,1,7.0,1.3015873015873016,0
2024-07-25,MEP-2,5,9,100,2,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,5.0,2.2222222222222223,0
2024-07-26,MEP-2,6,8,103,1,"Productive day, finished Zone A early.",0,0,0.0,0,5.0,2.1458333333333335,0
2024-07-27,MEP-2,7,9,110,0,"Crew moving fast, materials arrived on time.",0,0,0.0,1,5.0,1.746031746031746,0
2024-07-28,MEP-2,6,9,82,0,Routine install in Zone B.,0,0,0.0,1,5.0,1.5185185185185186,0
2024-07-29,MEP-2,7,11,47,2,"Waiting on RFI response, crew standing around.",0,0,0.0,3,8.0,0.6103896103896104,0
2024-07-30,MEP-2,8,8,98,2,"Crew size normal, steady pace.",0,0,0.0,0,7.0,1.53125,0
2024-07-31,MEP-2,7,13,56,4,Argument with sub trade over laydown area.,0,4290,-0.3612,5,11.0,0.6153846153846154,1
2024-08-01,MEP-2,8,12,62,6,Argument with sub trade over laydown area.,0,0,-0.3612,4,14.0,0.6458333333333334,0
2024-08-02,MEP-2,7,9,112,5,"Productive day, finished Zone A early.",0,0,0.0,1,15.0,1.7777777777777777,0
2024-08-03,MEP-2,8,13,49,7,"Confusion on drawings for HVAC, had to stop work.",1,0,-0.5267,5,19.0,0.47115384615384615,1
2024-08-04,MEP-2,5,10,94,7,"Standard progress, nothing to report.",0,0,0.4215,2,20.0,1.88,0
2024-08-05,MEP-2,7,9,93,7,"Standard progress, nothing to report.",0,0,0.4215,1,18.0,1.4761904761904763,0
2024-08-06,MEP-2,5,11,59,9,"Rework needed on wall framing, incorrect specs.",0,1975,0.0,3,21.0,1.0727272727272728,1
2024-08-07,MEP-2,5,9,115,8,"Productive day, finished Zone A early.",0,0,0.0,1,17.0,2.5555555555555554,0
2024-08-08,MEP-2,7,14,70,10,"Material delivery late, caused bottleneck.",0,0,0.0,6,19.0,0.7142857142857143,0
2024-08-09,MEP-2,7,8,95,10,"Weather overcast, work continuing.",0,0,0.0,0,18.0,1.6964285714285714,0
2024-08-10,MEP-2,6,10,98,10,"Safety talk held this morning, no incidents.",0,0,0.1531,2,15.0,1.6333333333333333,0
2024-08-11,MEP-2,6,9,99,10,"Crew size normal, steady pace.",0,0,0.0,1,14.0,1.8333333333333333,0
2024-08-12,MEP-2,5,8,92,10,"Safety talk held this morning, no incidents.",0,0,0.1531,0,13.0,2.3,0
2024-08-13,MEP-2,6,9,98,10,"Weather overcast, work continuing.",0,0,0.0,1,11.0,1.8148148148148149,0
2024-08-14,MEP-2,8,10,99,10,"Safety talk held this morning, no incidents.",0,0,0.1531,2,12.0,1.2375,0
2024-08-15,MEP-2,6,12,49,12,"Waiting on RFI response, crew standing around.",0,0,0.0,4,10.0,0.6805555555555556,0
2024-08-16,MEP-2,5,10,84,12,"Standard progress, nothing to report.",0,0,0.4215,2,12.0,1.68,0
2024-08-17,MEP-2,5,12,53,14,Argument with sub trade over laydown area.,0,3111,-0.3612,4,14.0,0.8833333333333333,1
2024-08-18,MEP-2,5,8,100,14,"Crew size normal, steady pace.",0,0,0.0,0,13.0,2.5,0
2024-08-19,MEP-2,7,8,83,14,"Weather overcast, work continuing.",0,0,0.0,0,13.0,1.4821428571428572,0
2024-08-20,MEP-2,6,9,112,13,"Productive day, finished Zone A early.",0,0,0.0,1,13.0,2.074074074074074,0
2024-08-21,MEP-2,5,9,118,12,"Crew moving fast, materials arrived on time.",0,0,0.0,1,12.0,2.6222222222222222,0
2024-08-22,MEP-2,7,14,67,14,"Waiting on RFI response, crew standing around.",1,0,0.0,6,14.0,0.6836734693877551,1
2024-08-23,MEP-2,7,8,100,13,"Productive day, finished Zone A early.",0,0,0.0,0,12.0,1.7857142857142858,0
2024-08-24,MEP-2,8,8,112,12,"Ahead of schedule, inspection passed.",0,0,0.0,0,8.0,1.75,0
2024-08-25,MEP-2,5,8,110,11,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,8.0,2.75,0
2024-08-26,MEP-2,8,8,107,10,"Productive day, finished Zone A early.",0,0,0.0,0,8.0,1.671875,0
2024-08-27,MEP-2,7,8,111,9,"Crew moving fast, materials arrived on time.",0,0,0.0,0,7.0,1.9821428571428572,0
2024-08-28,MEP-2,5,9,100,9,"Standard progress, nothing to report.",0,0,0.4215,1,7.0,2.2222222222222223,0
2024-08-29,MEP-2,5,10,53,11,"Rain delay caused slip hazards, slowed down install.",0,4789,-0.3182,2,3.0,1.06,1
2024-08-30,MEP-2,7,8,91,11,"Standard progress, nothing to report.",0,0,0.4215,0,3.0,1.625,0
2024-08-31,MEP-2,5,14,44,13,Argument with sub trade over laydown area.,0,0,-0.3612,6,9.0,0.6285714285714286,0
2024-09-01,MEP-2,5,10,86,13,"Weather overcast, work continuing.",0,0,0.0,2,11.0,1.72,0
2024-09-02,MEP-2,6,9,100,12,"Ahead of schedule, inspection passed.",0,0,0.0,1,12.0,1.8518518518518519,0
2024-09-03,MEP-2,7,8,108,11,"Ahead of schedule, inspection passed.",0,0,0.0,0,12.0,1.9285714285714286,0
2024-09-04,MEP-2,8,10,97,11,"Crew size normal, steady pace.",0,0,0.0,2,13.0,1.2125,0
2024-09-05,MEP-2,8,11,46,13,"Confusion on drawings for HVAC, had to stop work.",0,0,-0.5267,3,14.0,0.5227272727272727,0
2024-09-06,MEP-2,8,9,113,12,"Productive day, finished Zone A early.",0,0,0.0,1,15.0,1.5694444444444444,0
2024-09-07,MEP-2,5,9,120,11,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,10.0,2.6666666666666665,0
2024-09-08,MEP-2,6,8,116,10,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,8.0,2.4166666666666665,0
2024-09-09,MEP-2,5,8,86,10,"Weather overcast, work continuing.",0,0,0.0,0,7.0,2.15,0
2024-09-10,MEP-2,6,9,101,9,"Ahead of schedule, inspection passed.",0,0,0.0,1,8.0,1.8703703703703705,0
2024-09-11,MEP-2,5,9,83,9,Routine install in Zone B.,0,0,0.0,1,7.0,1.8444444444444446,0
2024-09-12,MEP-2,6,9,108,8,"Ahead of schedule, inspection passed.",0,0,0.0,1,5.0,2.0,0
2024-09-13,MEP-2,8,8,110,7,"Ahead of schedule, inspection passed.",0,0,0.0,0,4.0,1.71875,0
2024-09-14,MEP-2,5,8,96,7,"Safety talk held this morning, no incidents.",0,0,0.1531,0,3.0,2.4,0
2024-09-15,MEP-2,6,8,108,6,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,3.0,2.25,0
2024-09-16,MEP-2,7,8,107,5,"Crew moving fast, materials arrived on time.",0,0,0.0,0,3.0,1.9107142857142858,0
2024-09-17,MEP-2,7,8,103,4,"Productive day, finished Zone A early.",0,0,0.0,0,2.0,1.8392857142857142,0
2024-09-18,MEP-2,7,11,58,6,"Rain delay caused slip hazards, slowed down install.",1,2119,-0.3182,3,4.0,0.7532467532467533,1
2024-09-19,MEP-2,5,8,108,5,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,3.0,2.7,0
2024-09-20,MEP-2,8,8,115,4,"Great weather, slab pour went perfectly.",0,0,0.8519,0,3.0,1.796875,0
2024-09-21,MEP-2,6,8,117,3,"Productive day, finished Zone A early.",0,0,0.0,0,3.0,2.4375,0
2024-09-22,MEP-2,8,8,111,2,"Ahead of schedule, inspection passed.",0,0,0.0,0,3.0,1.734375,0
2024-09-23,MEP-2,5,11,59,4,"Crew exhausted from overtime, morale is low.",0,3282,-0.5574,3,6.0,1.0727272727272728,1
2024-09-24,MEP-2,6,8,90,4,"Standard progress, nothing to report.",0,0,0.4215,0,6.0,1.875,0
2024-09-25,MEP-2,6,9,116,3,"Productive day, finished Zone A early.",0,0,0.0,1,4.0,2.1481481481481484,0
2024-09-26,MEP-2,5,14,46,5,"Material delivery late, caused bottleneck.",0,0,0.0,6,10.0,0.6571428571428571,0
2024-09-27,MEP-2,7,9,112,4,"Productive day, finished Zone A early.",0,0,0.0,1,11.0,1.7777777777777777,0
2024-09-28,MEP-2,8,10,54,6,"Material delivery late, caused bottleneck.",0,0,0.0,2,13.0,0.675,0
2024-09-29,MEP-2,8,9,106,5,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,14.0,1.4722222222222223,0
2024-09-30,MEP-2,8,8,105,4,"Crew moving fast, materials arrived on time.",0,0,0.0,0,11.0,1.640625,0
2024-10-01,MEP-2,5,9,117,3,"Great weather, slab pour went perfectly.",0,0,0.8519,1,12.0,2.6,0
2024-10-02,MEP-2,7,10,62,5,Argument with sub trade over laydown area.,0,0,-0.3612,2,13.0,0.8857142857142857,0
2024-10-03,MEP-2,6,8,87,5,"Weather overcast, work continuing.",0,0,0.0,0,7.0,1.8125,0
2024-10-04,MEP-2,7,11,42,7,"Waiting on RFI response, crew standing around.",1,3826,0.0,3,9.0,0.5454545454545454,1
2024-10-05,MEP-2,7,11,52,9,"Rain delay caused slip hazards, slowed down install.",1,2087,-0.3182,3,10.0,0.6753246753246753,1
2024-10-06,MEP-2,6,9,113,8,"Productive day, finished Zone A early.",0,0,0.0,1,10.0,2.0925925925925926,0
2024-10-07,MEP-2,8,8,110,7,"Great weather, slab pour went perfectly.",0,0,0.8519,0,10.0,1.71875,0
2024-10-08,MEP-2,5,14,67,9,"Crew exhausted from overtime, morale is low.",0,2100,-0.5574,6,15.0,0.9571428571428572,1
2024-10-09,MEP-2,8,9,107,8,"Great weather, slab pour went perfectly.",0,0,0.8519,1,14.0,1.4861111111111112,0
2024-10-10,MEP-2,7,9,80,8,Routine install in Zone B.,0,0,0.0,1,15.0,1.2698412698412698,0
2024-10-11,MEP-2,8,9,113,7,"Great weather, slab pour went perfectly.",0,0,0.8519,1,13.0,1.5694444444444444,0
2024-10-12,MEP-2,7,9,101,6,"Crew moving fast, materials arrived on time.",0,0,0.0,1,11.0,1.6031746031746033,0
2024-10-13,MEP-2,5,8,90,6,"Safety talk held this morning, no incidents.",0,0,0.1531,0,10.0,2.25,0
2024-10-14,MEP-2,5,8,120,5,"Great weather, slab pour went perfectly.",0,0,0.8519,0,10.0,3.0,0
2024-10-15,MEP-2,7,8,109,4,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,4.0,1.9464285714285714,0
2024-10-16,MEP-2,6,10,67,6,Argument with sub trade over laydown area.,0,0,-0.3612,2,5.0,1.1166666666666667,0
2024-10-17,MEP-2,7,10,63,8,Argument with sub trade over laydown area.,0,1416,-0.3612,2,6.0,0.9,1
2024-10-18,MEP-2,5,8,102,7,"Crew moving fast, materials arrived on time.",0,0,0.0,0,5.0,2.55,0
2024-10-19,MEP-2,6,10,98,7,"Weather overcast, work continuing.",0,0,0.0,2,6.0,1.6333333333333333,0
2024-10-20,MEP-2,5,9,116,6,"Productive day, finished Zone A early.",0,0,0.0,1,7.0,2.577777777777778,0
2024-10-21,MEP-2,8,12,48,8,"Crew exhausted from overtime, morale is low.",0,2481,-0.5574,4,11.0,0.5,1
2024-10-22,MEP-2,8,14,54,10,"Rain delay caused slip hazards, slowed down install.",0,0,-0.3182,6,17.0,0.48214285714285715,0
2024-10-23,MEP-2,6,10,92,10,Routine install in Zone B.,0,0,0.0,2,17.0,1.5333333333333334,0
2024-10-24,MEP-2,6,14,64,12,"Waiting on RFI response, crew standing around.",0,2459,0.0,6,21.0,0.7619047619047619,1
2024-10-25,MEP-2,5,8,110,11,"Crew moving fast, materials arrived on time.",0,0,0.0,0,21.0,2.75,0
2024-10-26,MEP-2,6,9,114,10,"Great weather, slab pour went perfectly.",0,0,0.8519,1,20.0,2.111111111111111,0
2024-10-27,MEP-2,8,9,88,10,"Weather overcast, work continuing.",0,0,0.0,1,20.0,1.2222222222222223,0
2024-10-28,MEP-2,8,8,95,10,Routine install in Zone B.,0,0,0.0,0,16.0,1.484375,0
2024-10-29,MEP-2,5,9,84,10,"Crew size normal, steady pace.",0,0,0.0,1,11.0,1.8666666666666667,0
2024-10-30,MEP-2,7,12,40,12,"Confusion on drawings for HVAC, had to stop work.",0,4211,-0.5267,4,13.0,0.47619047619047616,1
2024-10-31,MEP-2,8,8,115,11,"Crew moving fast, materials arrived on time.",0,0,0.0,0,7.0,1.796875,0
2024-11-01,MEP-2,6,8,103,10,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,7.0,2.1458333333333335,0
2024-11-02,MEP-2,6,9,101,9,"Ahead of schedule, inspection passed.",0,0,0.0,1,7.0,1.8703703703703705,0
2024-11-03,MEP-2,5,8,85,9,Routine install in Zone B.,0,0,0.0,0,6.0,2.125,0
2024-11-04,MEP-2,7,8,116,8,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,6.0,2.0714285714285716,0
2024-11-05,MEP-2,5,13,66,10,"Waiting on RFI response, crew standing around.",0,2929,0.0,5,10.0,1.0153846153846153,1
2024-11-06,MEP-2,8,14,40,12,"Confusion on drawings for HVAC, had to stop work.",0,0,-0.5267,6,12.0,0.35714285714285715,0
2024-11-07,MEP-2,6,14,54,14,"Rain delay caused slip hazards, slowed down install.",1,685,-0.3182,6,18.0,0.6428571428571429,1
2024-11-08,MEP-2,7,8,119,13,"Crew moving fast, materials arrived on time.",0,0,0.0,0,18.0,2.125,0
2024-11-09,MEP-2,8,8,105,12,"Crew moving fast, materials arrived on time.",0,0,0.0,0,17.0,1.640625,0
2024-11-10,MEP-2,6,14,51,14,"Material delivery late, caused bottleneck.",1,3427,0.0,6,23.0,0.6071428571428571,1
2024-11-11,MEP-2,5,8,109,13,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,23.0,2.725,0
2024-11-12,MEP-2,6,9,106,12,"Crew moving fast, materials arrived on time.",0,0,0.0,1,19.0,1.962962962962963,0
2024-11-13,MEP-2,7,9,104,11,"Crew moving fast, materials arrived on time.",0,0,0.0,1,14.0,1.6507936507936507,0
2024-11-14,MEP-2,5,9,92,11,"Crew size normal, steady pace.",0,0,0.0,1,9.0,2.0444444444444443,0
2024-11-15,MEP-2,6,9,112,10,"Crew moving fast, materials arrived on time.",0,0,0.0,1,10.0,2.074074074074074,0
2024-11-16,MEP-2,7,9,109,9,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,11.0,1.7301587301587302,0
2024-11-17,MEP-2,6,9,119,8,"Crew moving fast, materials arrived on time.",0,0,0.0,1,6.0,2.2037037037037037,0
2024-11-18,MEP-2,5,8,117,7,"Crew moving fast, materials arrived on time.",0,0,0.0,0,6.0,2.925,0
2024-11-19,MEP-2,5,8,104,6,"Great weather, slab pour went perfectly.",0,0,0.8519,0,5.0,2.6,0
2024-11-20,MEP-2,8,9,82,6,"Crew size normal, steady pace.",0,0,0.0,1,5.0,1.1388888888888888,0
2024-11-21,MEP-2,7,14,48,8,"Material delivery late, caused bottleneck.",0,0,0.0,6,10.0,0.4897959183673469,0
2024-11-22,MEP-2,8,8,99,8,"Crew size normal, steady pace.",0,0,0.0,0,9.0,1.546875,0
2024-11-23,MEP-2,5,9,115,7,"Crew moving fast, materials arrived on time.",0,0,0.0,1,9.0,2.5555555555555554,0
2024-11-24,MEP-2,7,10,84,7,"Crew size normal, steady pace.",0,0,0.0,2,10.0,1.2,0
2024-11-25,MEP-2,6,8,93,7,Routine install in Zone B.,0,0,0.0,0,10.0,1.9375,0
2024-11-26,MEP-2,5,14,61,9,"Crew exhausted from overtime, morale is low.",0,666,-0.5574,6,16.0,0.8714285714285714,0
2024-11-27,MEP-2,5,11,48,11,"Rain delay caused slip hazards, slowed down install.",1,2875,-0.3182,3,18.0,0.8727272727272727,1
2024-11-28,MEP-2,5,14,44,13,Argument with sub trade over laydown area.,1,0,-0.3612,6,18.0,0.6285714285714286,1
2024-11-29,MEP-2,8,8,114,12,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,18.0,1.78125,0
2024-11-30,MEP-2,7,14,64,14,"Confusion on drawings for HVAC, had to stop work.",0,903,-0.5267,6,23.0,0.6530612244897959,0
2024-12-01,MEP-2,6,8,109,13,"Team is in good rhythm, no safety issues.",0,0,0.5423,0,21.0,2.2708333333333335,0
2024-12-02,MEP-2,7,9,101,12,"Great weather, slab pour went perfectly.",0,0,0.8519,1,22.0,1.6031746031746033,0
2024-12-03,MEP-2,8,10,98,12,Routine install in Zone B.,0,0,0.0,2,18.0,1.225,0
2024-12-04,MEP-2,6,9,93,12,"Standard progress, nothing to report.",0,0,0.4215,1,16.0,1.7222222222222223,0
2024-12-05,MEP-2,7,8,101,11,"Ahead of schedule, inspection passed.",0,0,0.0,0,10.0,1.8035714285714286,0
2024-12-06,MEP-2,6,8,109,10,"Great weather, slab pour went perfectly.",0,0,0.8519,0,10.0,2.2708333333333335,0
2024-12-07,MEP-2,7,9,105,9,"Team is in good rhythm, no safety issues.",0,0,0.5423,1,5.0,1.6666666666666667,0
2024-12-08,MEP-2,5,9,86,9,"Standard progress, nothing to report.",0,0,0.4215,1,6.0,1.9111111111111112,0
2024-12-09,MEP-2,8,9,112,8,"Crew moving fast, materials arrived on time.",0,0,0.0,1,6.0,1.5555555555555556,0
2024-12-10,MEP-2,6,14,65,10,"Confusion on drawings for HVAC, had to stop work.",1,0,-0.5267,6,10.0,0.7738095238095238,1
2024-12-11,MEP-2,7,11,53,12,"Confusion on drawings for HVAC, had to stop work.",1,2221,-0.5267,3,12.0,0.6883116883116883,1
2024-12-12,MEP-2,6,8,97,12,Routine install in Zone B.,0,0,0.0,0,12.0,2.0208333333333335,0
2024-12-13,MEP-2,7,12,47,14,"Rain delay caused slip hazards, slowed down install.",0,2009,-0.3182,4,16.0,0.5595238095238095,1
2024-12-14,MEP-2,6,9,101,13,"Great weather, slab pour went perfectly.",0,0,0.8519,1,16.0,1.8703703703703705,0
2024-12-15,MEP-2,7,9,91,13,Routine install in Zone B.,0,0,0.0,1,16.0,1.4444444444444444,0
2024-12-16,MEP-2,7,8,104,12,"Great weather, slab pour went perfectly.",0,0,0.8519,0,15.0,1.8571428571428572,0
2024-12-17,MEP-2,8,9,108,11,"Productive day, finished Zone A early.",0,0,0.0,1,10.0,1.5,0
2024-12-18,MEP-2,5,13,52,13,"Rain delay caused slip hazards, slowed down install.",0,0,-0.3182,5,12.0,0.8,0
2024-12-19,MEP-2,8,8,104,12,"Productive day, finished Zone A early.",0,0,0.0,0,12.0,1.625,0
2024-12-20,MEP-2,6,10,99,12,"Weather overcast, work continuing.",0,0,0.0,2,10.0,1.65,0
2024-12-21,MEP-2,8,8,109,11,"Productive day, finished Zone A early.",0,0,0.0,0,9.0,1.703125,0
2024-12-22,MEP-2,8,10,56,13,"Confusion on drawings for HVAC, had to stop work.",1,2093,-0.5267,2,10.0,0.7,1
2024-12-23,MEP-2,5,9,103,12,"Productive day, finished Zone A early.",0,0,0.0,1,11.0,2.2888888888888888,0
2024-12-24,MEP-2,6,13,50,14,"Rework needed on wall framing, incorrect specs.",1,0,0.0,5,15.0,0.6410256410256411,1
2024-12-25,MEP-2,5,9,118,13,"Crew moving fast, materials arrived on time.",0,0,0.0,1,11.0,2.6222222222222222,0
